     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3999500 2964500  1  7  9  -1.5 1014 272  5.4 8  3.1  92    0    4 282 -288  1
3999500 2964500  1  7 10  -1.4 1014 273  5.2 6  3.2  93    0   16 276 -290  1
3999500 2964500  1  7 11   0.3 1015 273  3.8 4  3.3  90    7   77 261 -293  1
3999500 2964500  1  7 12   0.6 1015 261  3.8 3  3.3  85    3   93 249 -296  1
3999500 2964500  1  7 13   1.9 1016 259  4.4 0  3.3  80  143   93 231 -299  1
3999500 2964500  1  7 14   2.3 1016 291  3.8 0  3.2  72  123   88 217 -301  1
3999500 2964500  1  7 15   2.0 1016 310  3.5 0  2.7  62   52   73 215 -301  1
3999500 2964500  1  7 16   1.0 1017 321  3.0 0  2.5  60   21   41 213 -300  1
3999500 2964500  1  7 17  -0.7 1018 315  2.6 2  2.5  66    0    0 221 -296  1
3999500 2964500  1  7 18  -2.4 1019 322  2.3 2  2.4  73    0    0 225 -293  1
3999500 2964500  1  7 19  -3.1 1020 311  2.4 0  2.4  77    0    0 211 -290  1
3999500 2964500  1  7 20  -4.0 1021 311  2.4 0  2.3  81    0    0 197 -288  1
3999500 2964500  1  7 21  -5.1 1022 317  2.0 0  2.3  85    0    0 193 -286  1
3999500 2964500  1  7 22  -6.3 1023 253  1.4 0  2.2  88    0    0 190 -284  1
3999500 2964500  1  7 23  -6.9 1024 312  1.5 0  2.1  92    0    0 188 -281  1
3999500 2964500  1  7 24  -7.9 1025 308  1.6 0  2.0  94    0    0 185 -277  1
3999500 2964500  1  8  1  -8.6 1026 287  0.9 0  1.9  94    0    0 181 -274  1
3999500 2964500  1  8  2  -8.8 1026 274  1.6 0  1.8  94    0    0 178 -271  1
3999500 2964500  1  8  3  -9.5 1027 160  1.6 0  1.8  94    0    0 175 -265  1
3999500 2964500  1  8  4  -9.6 1028 258  1.7 0  1.7  95    0    0 174 -259  1
3999500 2964500  1  8  5 -10.5 1028 128  0.9 0  1.6  94    0    0 173 -260  1
3999500 2964500  1  8  6 -10.1 1028  92  0.8 2  1.6  94    0    0 180 -268  1
3999500 2964500  1  8  7 -10.1 1028 189  0.7 1  1.6  94    0    0 186 -273  1
3999500 2964500  1  8  8  -7.3 1029 215  2.3 0  1.9  96    0    0 186 -273  1
3999500 2964500  1  8  9  -7.3 1029 214  2.4 2  2.1  96    0    7 194 -273  1
3999500 2964500  1  8 10  -6.4 1029 216  2.6 2  2.1  93    0   25 200 -274  1
3999500 2964500  1  8 11  -5.5 1030 221  2.8 0  2.2  91   63   66 197 -277  1
3999500 2964500  1  8 12  -4.4 1030 217  3.0 2  2.3  91   68   92 200 -282  1
3999500 2964500  1  8 13  -2.5 1030 221  3.2 0  2.5  88  189   38 205 -286  1
3999500 2964500  1  8 14  -1.7 1029 225  3.3 0  2.6  82  171   35 204 -289  1
3999500 2964500  1  8 15  -2.1 1029 218  3.6 1  2.7  82   72   52 209 -289  1
3999500 2964500  1  8 16  -3.1 1029 231  3.2 2  2.6  86   29   32 215 -288  1
3999500 2964500  1  8 17  -4.4 1029 227  3.0 4  2.5  88    0    0 222 -285  1
3999500 2964500  1  8 18  -4.6 1029 232  3.4 4  2.4  90    0    0 228 -284  1
3999500 2964500  1  8 19  -4.7 1029 232  3.1 4  2.4  92    0    0 230 -283  1
3999500 2964500  1  8 20  -3.7 1029 236  3.5 4  2.5  92    0    0 232 -282  1
3999500 2964500  1  8 21  -3.6 1028 235  3.5 6  2.6  90    0    0 241 -282  1
3999500 2964500  1  8 22  -4.2 1028 236  3.8 6  2.5  90    0    0 249 -282  1
3999500 2964500  1  8 23  -3.3 1028 241  4.1 7  2.5  88    0    0 255 -282  1
3999500 2964500  1  8 24  -3.4 1028 234  4.2 7  2.5  86    0    0 263 -282  1
3999500 2964500  1  9  1  -3.1 1028 236  3.3 6  2.5  85    0    0 264 -283  1
3999500 2964500  1  9  2  -2.4 1028 234  3.6 7  2.5  83    0    0 268 -283  1
3999500 2964500  1  9  3  -1.9 1028 246  3.2 8  2.6  80    0    0 278 -283  1
3999500 2964500  1  9  4  -1.5 1028 247  3.6 8  2.6  80    0    0 284 -283  1
3999500 2964500  1  9  5  -1.4 1028 238  3.3 7  2.8  82    0    0 281 -284  1
3999500 2964500  1  9  6  -1.1 1028 250  3.2 8  2.9  84    0    0 283 -286  1
3999500 2964500  1  9  7  -0.7 1027 250  3.2 8  2.9  82    0    0 288 -287  1
3999500 2964500  1  9  8  -0.6 1027 251  3.2 8  2.9  82    0    0 288 -287  1
3999500 2964500  1  9  9  -0.5 1027 255  2.8 8  3.0  82    0    1 290 -287  1
3999500 2964500  1  9 10  -0.3 1028 250  2.8 8  3.0  84    0    6 291 -287  1
3999500 2964500  1  9 11   0.1 1028 244  3.1 7  3.1  84    3   76 288 -289  1
3999500 2964500  1  9 12   0.5 1028 253  3.4 8  3.2  83    0   65 290 -292  1
3999500 2964500  1  9 13   0.9 1028 264  3.0 8  3.2  83    0   64 294 -296  1
3999500 2964500  1  9 14   1.1 1028 257  2.7 7  3.4  84    0   53 290 -298  1
3999500 2964500  1  9 15   1.1 1028 243  2.5 6  3.4  85    5   72 284 -299  1
3999500 2964500  1  9 16   1.0 1028 240  2.5 7  3.4  86    0   21 285 -298  1
3999500 2964500  1  9 17   1.2 1028 249  2.8 7  3.5  86    0    0 289 -296  1
3999500 2964500  1  9 18   1.3 1028 247  2.7 7  3.5  86    0    0 289 -295  1
3999500 2964500  1  9 19   1.2 1028 257  2.2 8  3.6  87    0    0 294 -294  1
3999500 2964500  1  9 20   0.9 1029 263  2.3 8  3.5  88    0    0 298 -293  1
3999500 2964500  1  9 21   0.8 1029 250  2.0 8  3.5  89    0    0 297 -293  1
3999500 2964500  1  9 22   0.9 1029 249  2.2 8  3.5  89    0    0 298 -292  1
3999500 2964500  1  9 23   0.8 1029 248  2.1 8  3.5  89    0    0 298 -291  1
3999500 2964500  1  9 24   0.8 1029 248  2.1 8  3.6  90    0    0 298 -291  1
3999500 2964500  1 10  1   0.5 1029 237  2.1 8  3.5  90    0    0 298 -290  1
3999500 2964500  1 10  2   0.4 1030 227  2.6 8  3.5  91    0    0 297 -289  1
3999500 2964500  1 10  3   0.4 1030 233  2.3 8  3.5  91    0    0 296 -288  1
3999500 2964500  1 10  4   0.3 1029 223  1.9 8  3.5  91    0    0 297 -287  1
3999500 2964500  1 10  5   0.1 1029 194  1.7 8  3.5  92    0    0 296 -285  1
3999500 2964500  1 10  6   0.3 1029 201  1.5 8  3.4  91    0    0 297 -285  1
3999500 2964500  1 10  7   0.4 1029 178  1.5 8  3.4  89    0    0 299 -288  1
3999500 2964500  1 10  8   0.2 1029 197  1.5 8  3.4  89    0    0 299 -288  1
3999500 2964500  1 10  9   0.9 1029 162  1.7 8  3.4  89    0    2 301 -289  1
3999500 2964500  1 10 10   1.2 1029 151  1.5 7  3.5  87    0    8 299 -289  1
3999500 2964500  1 10 11   1.4 1030 148  1.1 7  3.6  87    0   30 296 -291  1
3999500 2964500  1 10 12   2.7 1030 136  1.5 6  3.6  84    0   44 293 -295  1
3999500 2964500  1 10 13   4.1 1030 149  2.3 2  3.7  77  121   83 271 -299  1
3999500 2964500  1 10 14   4.2 1029 153  3.5 1  3.6  71   89   86 248 -301  1
3999500 2964500  1 10 15   3.8 1028 153  2.8 1  3.5  71   92   54 241 -302  1
3999500 2964500  1 10 16   2.8 1028 151  2.7 0  3.5  74   42   32 234 -301  1
3999500 2964500  1 10 17   1.9 1028 137  2.3 0  3.4  78    0    0 226 -299  1
3999500 2964500  1 10 18   1.1 1027 147  3.3 0  3.4  82    0    0 222 -296  1
3999500 2964500  1 10 19   0.5 1027 160  2.8 0  3.3  84    0    0 218 -294  1
3999500 2964500  1 10 20  -0.7 1027 165  3.0 0  3.2  87    0    0 214 -293  1
3999500 2964500  1 10 21  -2.4 1027 153  2.4 0  3.0  90    0    0 207 -293  1
3999500 2964500  1 10 22  -1.3 1027 152  2.7 0  2.9  88    0    0 204 -293  1
3999500 2964500  1 10 23  -2.9 1027 211  2.4 0  2.7  84    0    0 201 -293  1
3999500 2964500  1 10 24  -3.5 1028 183  2.7 0  2.4  81    0    0 196 -292  1
3999500 2964500  1 11  1  -3.1 1028 199  2.4 1  2.3  80    0    0 199 -292  1
3999500 2964500  1 11  2  -3.4 1027 193  2.2 2  2.3  78    0    0 206 -293  1
3999500 2964500  1 11  3  -2.8 1027 183  3.0 5  2.2  74    0    0 221 -293  1
3999500 2964500  1 11  4  -3.0 1026 219  3.4 5  2.2  71    0    0 233 -295  1
3999500 2964500  1 11  5  -3.7 1027 221  3.4 5  2.1  72    0    0 230 -297  1
3999500 2964500  1 11  6  -3.7 1027 216  3.4 5  2.1  73    0    0 227 -298  1
3999500 2964500  1 11  7  -4.0 1027 224  3.8 5  2.1  74    0    0 226 -300  1
3999500 2964500  1 11  8  -4.3 1027 222  4.0 5  2.1  77    0    0 224 -302  1
3999500 2964500  1 11  9  -3.8 1027 225  3.6 4  2.3  82    0    6 222 -303  1
3999500 2964500  1 11 10  -2.9 1027 227  3.3 5  2.6  88    0   21 226 -304  1
